,Id,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,OpenPorchSF,PoolArea,MoSold,YrSold,SalePrice
1174,1175,70,RL,16560,Pave,IR1,Lvl,AllPub,Inside,Gtl,1Fam,2Story,6,8,1932,1950,Gable,TA,TA,BrkTil,Gd,TA,503,449,952,GasA,TA,Y,SBrkr,1170,1175,2345,2,1,4,1,TA,9,1,2,360,0,0,7,2006,239000
1175,1176,50,RL,10678,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1.5Fin,8,5,1992,2000,Hip,Gd,TA,PConc,Gd,TA,700,983,1683,GasA,Ex,Y,SBrkr,2129,743,2872,2,1,4,1,Gd,9,1,2,541,33,0,4,2007,285000
1176,1177,20,RL,6951,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,1Fam,1Story,5,5,1984,1985,Gable,TA,TA,CBlock,TA,TA,658,218,876,GasA,TA,Y,SBrkr,923,0,923,1,0,3,1,TA,5,0,1,264,0,0,10,2008,119500
1177,1178,50,RM,3950,Pave,Reg,Bnk,AllPub,Inside,Gtl,1Fam,1.5Fin,6,8,1926,2004,Gable,TA,TA,CBlock,TA,TA,468,350,818,GasA,TA,Y,SBrkr,818,406,1224,1,0,3,1,TA,5,0,1,210,0,0,12,2009,115000
1178,1179,50,RL,7681,Pave,IR1,Lvl,AllPub,FR2,Gtl,1Fam,1.5Fin,5,6,1921,1950,Gable,TA,TA,BrkTil,TA,TA,0,731,731,GasA,Ex,Y,SBrkr,820,523,1343,1,1,3,1,TA,7,1,1,186,0,0,7,2009,154900
1179,1180,20,RL,8335,Pave,Reg,Lvl,AllPub,Corner,Gtl,1Fam,1Story,5,5,1954,1954,Gable,TA,TA,Slab,,,0,0,0,GasA,Gd,Y,SBrkr,1124,0,1124,1,0,3,1,TA,5,1,0,0,36,0,4,2006,93000
1180,1181,60,RL,11170,Pave,IR2,Lvl,AllPub,Corner,Gtl,1Fam,2Story,7,5,1990,1991,Gable,TA,TA,Wood,Gd,TA,1216,0,1216,GasA,Ex,Y,SBrkr,1298,1216,2514,2,1,4,1,TA,8,0,2,693,0,0,4,2006,250000
1181,1182,120,RM,5587,Pave,IR1,HLS,AllPub,Inside,Mod,TwnhsE,1Story,8,5,2008,2008,Hip,Ex,TA,PConc,Ex,TA,1480,120,1600,GasA,Ex,Y,SBrkr,1652,0,1652,2,0,2,1,Gd,5,1,2,482,53,0,11,2008,392500
1182,1183,60,RL,15623,Pave,IR1,Lvl,AllPub,Corner,Gtl,1Fam,2Story,10,5,1996,1996,Hip,Gd,TA,PConc,Ex,TA,2096,300,2396,GasA,Ex,Y,SBrkr,2411,2065,4476,3,1,4,1,Ex,10,2,3,813,78,555,7,2007,745000
1183,1184,30,RL,10800,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,5,6,1920,1950,Hip,TA,TA,BrkTil,TA,TA,821,299,1120,GasA,Ex,Y,SBrkr,1130,0,1130,1,0,2,1,TA,5,1,2,720,0,0,6,2006,120000
1184,1185,20,RL,35133,Grvl,Reg,Lvl,AllPub,Inside,Mod,1Fam,1Story,5,4,1963,1963,Hip,TA,TA,CBlock,TA,TA,1159,413,1572,GasA,Gd,Y,SBrkr,1572,0,1572,1,1,3,1,TA,5,2,3,995,263,0,5,2007,186700
1185,1186,50,RL,9738,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1.5Fin,5,7,1924,1950,Gable,TA,Gd,BrkTil,TA,TA,392,392,784,GasA,Gd,Y,SBrkr,949,272,1221,1,0,4,1,TA,7,0,1,392,0,0,3,2006,104900
1186,1187,190,RL,10615,Pave,IR1,Bnk,AllPub,Corner,Mod,2fmCon,2Story,3,5,1900,1970,Gable,TA,TA,CBlock,Fa,TA,440,538,978,GasA,TA,Y,SBrkr,1014,685,1699,2,0,3,2,TA,7,0,2,420,74,0,8,2009,95000
1187,1188,20,RL,12461,Pave,Reg,Lvl,AllPub,Corner,Gtl,1Fam,1Story,8,5,1994,1995,Gable,Gd,TA,PConc,Gd,TA,1456,168,1624,GasA,Ex,Y,SBrkr,1624,0,1624,2,0,2,1,Gd,5,1,3,757,114,0,7,2006,262000
1188,1189,60,RL,8935,Pave,IR1,Lvl,AllPub,Inside,Gtl,1Fam,2Story,7,5,2002,2002,Gable,Gd,TA,PConc,Gd,TA,0,831,831,GasA,Ex,Y,SBrkr,831,829,1660,2,1,3,1,Gd,7,0,2,493,68,0,7,2009,195000
1189,1190,60,RL,7500,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,7,5,1999,1999,Gable,TA,TA,PConc,TA,TA,0,994,994,GasA,Gd,Y,SBrkr,1028,776,1804,2,1,3,1,Gd,7,1,2,442,60,0,6,2010,189000
1190,1191,190,RL,32463,Pave,Reg,Low,AllPub,Inside,Mod,2fmCon,1Story,4,4,1961,1975,Gable,TA,Gd,CBlock,TA,TA,1159,90,1249,GasA,Ex,Y,SBrkr,1622,0,1622,1,0,3,1,TA,7,1,4,1356,0,0,3,2007,168000
1191,1192,160,FV,2645,Pave,Reg,Lvl,AllPub,Inside,Gtl,Twnhs,2Story,8,5,1999,2000,Gable,Gd,TA,PConc,Gd,TA,0,776,776,GasA,Ex,Y,SBrkr,764,677,1441,2,1,2,1,Gd,5,0,2,492,0,0,11,2007,174000
1192,1193,50,RM,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1.5Fin,5,8,1925,1994,Gambrel,TA,TA,PConc,TA,TA,0,702,702,GasA,Gd,Y,SBrkr,842,630,1472,1,0,3,1,Gd,6,0,1,250,0,0,7,2007,125000
1193,1194,120,RM,4500,Pave,Reg,Lvl,AllPub,FR2,Gtl,TwnhsE,1Story,6,5,1999,1999,Hip,TA,TA,PConc,Ex,TA,883,341,1224,GasA,Ex,Y,SBrkr,1224,0,1224,2,0,2,1,TA,5,0,2,402,304,0,6,2009,165000
1194,1195,60,RL,9364,Pave,Reg,Lvl,AllPub,Corner,Gtl,1Fam,2Story,6,7,1969,1969,Gable,TA,TA,CBlock,TA,TA,371,292,663,GasA,TA,Y,SBrkr,663,689,1352,1,1,4,1,TA,7,0,1,299,36,0,3,2010,158000
1195,1196,60,RL,8029,Pave,IR1,Lvl,AllPub,Inside,Gtl,1Fam,2Story,6,5,2005,2005,Gable,TA,TA,PConc,Gd,TA,0,728,728,GasA,Ex,Y,SBrkr,728,728,1456,2,1,3,1,Gd,8,0,2,400,24,0,7,2008,176000
1196,1197,60,RL,14054,Pave,IR1,Lvl,AllPub,Inside,Gtl,1Fam,2Story,7,5,2006,2006,Gable,Gd,TA,PConc,Gd,TA,0,879,879,GasA,Ex,Y,SBrkr,879,984,1863,2,1,4,1,Gd,9,1,3,660,17,0,11,2006,219210
1197,1198,75,RM,8850,Pave,IR1,Bnk,AllPub,Corner,Gtl,1Fam,2.5Unf,7,6,1916,1950,Gable,TA,TA,BrkTil,TA,TA,0,815,815,GasA,Ex,Y,SBrkr,815,875,1690,1,0,3,1,TA,7,1,1,225,0,0,7,2006,144000
1198,1199,20,RL,9100,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,7,5,2001,2001,Gable,Gd,TA,PConc,Gd,TA,0,1212,1212,GasA,Ex,Y,SBrkr,1212,0,1212,2,0,3,1,Gd,6,0,2,573,0,0,6,2009,178000
1199,1200,20,RL,11235,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,4,5,1963,1979,Gable,TA,TA,CBlock,TA,TA,547,504,1051,GasA,Gd,Y,SBrkr,1382,0,1382,1,1,3,1,TA,6,1,2,459,82,0,10,2006,148000
1200,1201,20,RL,9353,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,4,5,1970,1970,Gable,TA,TA,CBlock,TA,TA,0,864,864,GasA,Gd,Y,SBrkr,864,0,864,1,0,3,1,TA,5,0,1,280,0,0,7,2006,116050
1201,1202,60,RL,10400,Pave,Reg,Lvl,AllPub,Corner,Gtl,1Fam,2Story,7,5,1998,1998,Gable,TA,TA,PConc,Gd,TA,0,866,866,GasA,Ex,Y,SBrkr,866,913,1779,2,1,3,1,Gd,6,0,2,546,36,0,3,2009,197900
1202,1203,50,RM,6000,Pave,Reg,Lvl,AllPub,Corner,Gtl,1Fam,1.5Fin,5,8,1925,1997,Gable,TA,TA,BrkTil,TA,TA,0,884,884,GasA,Ex,Y,SBrkr,884,464,1348,1,0,3,1,TA,5,1,1,216,0,0,5,2009,117000
1203,1204,20,RL,9750,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,7,5,2000,2001,Gable,Gd,TA,PConc,Gd,TA,0,1630,1630,GasA,Ex,Y,SBrkr,1630,0,1630,2,0,3,1,Gd,6,1,2,451,234,0,10,2009,213000
1204,1205,20,RL,10140,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,5,6,1975,1975,Gable,TA,TA,CBlock,Gd,TA,788,268,1056,GasA,Ex,Y,SBrkr,1074,0,1074,1,1,3,1,TA,6,0,2,495,88,0,7,2006,153500
1205,1206,20,RL,14684,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,1Fam,1Story,7,7,1990,1991,Hip,Gd,TA,CBlock,Gd,TA,485,1496,2158,GasA,Gd,Y,SBrkr,2196,0,2196,2,0,3,1,Gd,7,1,3,701,70,0,6,2009,271900
1206,1207,20,RH,8900,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,4,4,1966,1966,Gable,TA,TA,CBlock,TA,TA,1056,0,1056,GasA,TA,Y,SBrkr,1056,0,1056,1,0,2,1,TA,5,0,1,384,42,0,11,2006,107000
1207,1208,20,RL,9135,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,6,5,2003,2003,Gable,Gd,TA,PConc,Gd,TA,340,1342,1682,GasA,Ex,Y,SBrkr,1700,0,1700,2,0,3,1,Gd,7,0,2,544,23,0,5,2006,200000
1208,1209,20,RL,7763,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,5,7,1962,1980,Gable,TA,Gd,CBlock,TA,TA,504,319,931,GasA,TA,Y,SBrkr,1283,0,1283,1,0,3,1,TA,6,0,2,506,0,0,10,2008,140000
1209,1210,20,RL,10182,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,1Fam,1Story,8,5,2006,2006,Hip,Gd,TA,PConc,Ex,TA,1220,440,1660,GasA,Ex,Y,SBrkr,1660,0,1660,2,0,3,1,Gd,8,1,2,500,50,0,5,2006,290000
1210,1211,60,RL,11218,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,6,5,1992,1992,Gable,Gd,TA,PConc,Gd,TA,0,1055,1055,GasA,Ex,Y,SBrkr,1055,790,1845,2,1,3,1,Gd,8,1,2,462,104,0,5,2010,189000
1211,1212,50,RL,12134,Pave,IR1,Bnk,AllPub,Inside,Mod,1Fam,1.5Fin,8,7,1988,2005,Gable,Gd,TA,Wood,Gd,TA,427,132,559,GasA,Gd,Y,SBrkr,1080,672,1752,2,0,4,1,TA,8,0,2,492,12,0,6,2010,164000
1212,1213,30,RL,9340,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,4,6,1941,1950,Hip,TA,TA,CBlock,TA,TA,344,328,672,GasA,TA,Y,SBrkr,672,0,672,1,0,2,1,TA,4,0,1,234,113,0,8,2009,113000
1213,1214,80,RL,10246,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,1Fam,SLvl,4,9,1965,2001,Gable,TA,Gd,CBlock,TA,Gd,648,0,648,GasA,Ex,Y,SBrkr,960,0,960,0,0,0,1,TA,3,0,1,364,0,0,5,2006,145000
1214,1215,85,RL,10205,Pave,IR1,Lvl,AllPub,Inside,Gtl,1Fam,SFoyer,5,5,1962,1962,Gable,TA,TA,CBlock,TA,TA,784,141,925,GasA,TA,Y,SBrkr,999,0,999,1,0,3,1,TA,6,0,1,300,72,0,5,2006,134500
1215,1216,20,RL,7094,Pave,IR1,Lvl,AllPub,Inside,Gtl,1Fam,1Story,5,5,1966,1966,Gable,TA,TA,CBlock,TA,TA,180,340,894,GasA,TA,Y,SBrkr,894,0,894,1,0,3,1,TA,5,0,1,384,0,0,5,2007,125000
1216,1217,90,RM,8930,Pave,Reg,Lvl,AllPub,Inside,Gtl,Duplex,1.5Fin,6,5,1978,1978,Gable,TA,TA,Slab,,,0,0,0,GasA,TA,Y,SBrkr,1318,584,1902,2,0,4,2,TA,8,0,2,539,0,0,4,2010,112000
1217,1218,20,FV,8640,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,8,5,2009,2009,Gable,Gd,TA,PConc,Gd,TA,936,364,1300,GasA,Ex,Y,SBrkr,1314,0,1314,2,0,3,1,Gd,6,0,2,552,112,0,9,2009,229456
1218,1219,50,RM,6240,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1.5Fin,4,5,1947,1950,Gable,TA,TA,Slab,,,0,0,0,GasA,Gd,N,SBrkr,672,240,912,1,0,2,1,TA,3,0,0,0,0,0,7,2006,80500
1219,1220,160,RM,1680,Pave,Reg,Lvl,AllPub,Inside,Gtl,Twnhs,2Story,6,5,1971,1971,Gable,TA,TA,CBlock,TA,TA,0,672,672,GasA,TA,Y,SBrkr,672,546,1218,1,1,3,1,TA,7,0,0,0,0,0,4,2006,91500
1220,1221,20,RL,7800,Pave,IR1,Lvl,AllPub,Inside,Gtl,1Fam,1Story,5,5,1964,1964,Gable,TA,TA,CBlock,TA,TA,312,0,912,GasA,TA,Y,SBrkr,912,0,912,1,0,2,1,TA,5,0,1,288,0,0,11,2006,115000
1221,1222,20,RL,8250,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,5,5,1968,1968,Hip,TA,TA,CBlock,TA,TA,250,210,952,GasA,Ex,Y,SBrkr,1211,0,1211,1,0,3,1,TA,5,1,1,322,63,0,8,2008,134000
1222,1223,50,RL,10496,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1.5Fin,6,6,1949,1950,Gable,TA,TA,CBlock,TA,TA,196,844,1040,GasA,Ex,Y,SBrkr,1168,678,1846,2,0,3,1,TA,7,1,1,315,0,0,1,2007,143000
1223,1224,20,RL,10680,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,5,3,1951,1951,Hip,TA,TA,CBlock,TA,Fa,756,1380,2136,GasA,TA,N,FuseA,2136,0,2136,2,0,4,1,TA,7,0,2,528,30,0,10,2006,137900
1224,1225,60,RL,15384,Pave,IR1,Lvl,AllPub,Inside,Gtl,1Fam,2Story,7,5,2004,2005,Gable,Gd,TA,PConc,Gd,TA,724,64,788,GasA,Ex,Y,SBrkr,788,702,1490,2,1,3,1,Gd,8,1,2,388,75,0,2,2008,184000
1225,1226,80,RL,10482,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,SLvl,6,8,1958,1958,Hip,TA,Gd,CBlock,TA,TA,507,81,588,GasA,Ex,Y,SBrkr,1138,0,1138,1,0,3,1,TA,6,0,1,264,0,0,6,2007,145000
1226,1227,60,RL,14598,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,1Fam,2Story,6,5,2007,2007,Gable,Gd,TA,PConc,Gd,TA,0,894,894,GasA,Ex,Y,SBrkr,894,1039,1933,2,1,4,1,Gd,9,1,3,668,18,0,1,2008,214000
1227,1228,20,RL,8872,Pave,Reg,Lvl,AllPub,Corner,Gtl,1Fam,1Story,5,8,1965,2008,Gable,TA,TA,CBlock,TA,TA,595,317,912,GasA,Ex,Y,SBrkr,912,0,912,1,0,2,1,Gd,5,0,2,576,240,0,12,2008,147000
1228,1229,120,RL,8769,Pave,Reg,Lvl,AllPub,Corner,Gtl,TwnhsE,1Story,9,5,2008,2008,Hip,Ex,TA,PConc,Ex,TA,1540,162,1702,GasA,Ex,Y,SBrkr,1702,0,1702,1,1,1,1,Ex,7,1,3,1052,72,0,10,2008,367294
1229,1230,80,RL,7910,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,SLvl,5,5,1960,1960,Hip,TA,TA,CBlock,TA,TA,666,409,1075,GasA,Gd,Y,SBrkr,1507,0,1507,2,0,4,1,TA,7,0,1,404,0,0,8,2008,127000
1230,1231,90,RL,18890,Pave,IR1,Lvl,AllPub,Inside,Gtl,Duplex,1.5Fin,5,5,1977,1977,Shed,TA,TA,CBlock,Gd,TA,498,652,1361,GasA,Ex,Y,SBrkr,1361,1259,2620,2,2,4,2,TA,12,1,2,600,24,0,8,2007,190000
1231,1232,90,RL,7728,Pave,Reg,Lvl,AllPub,Inside,Gtl,Duplex,SLvl,5,6,1962,1962,Hip,TA,TA,CBlock,TA,TA,803,303,1106,GasA,TA,Y,SBrkr,1190,0,1190,1,0,3,1,TA,6,0,2,540,18,0,5,2006,132500
1232,1233,90,RL,9842,Pave,Reg,Lvl,AllPub,FR2,Gtl,Duplex,1Story,4,5,1962,1962,Gable,TA,TA,Slab,,,0,0,0,GasA,TA,Y,SBrkr,1224,0,1224,2,0,2,2,TA,6,0,2,462,0,0,3,2007,101800
1233,1234,20,RL,12160,Pave,IR1,Lvl,AllPub,Inside,Gtl,1Fam,1Story,5,5,1959,1959,Hip,TA,TA,CBlock,TA,TA,1000,188,1188,GasA,Fa,Y,SBrkr,1188,0,1188,1,0,3,1,TA,6,0,2,531,0,0,5,2010,142000
1234,1235,70,RH,8525,Pave,Reg,Bnk,AllPub,Inside,Gtl,1Fam,2Story,5,6,1911,1950,Gable,TA,TA,PConc,TA,TA,0,940,940,GasA,TA,N,FuseA,1024,940,1964,1,1,4,1,TA,7,0,0,0,192,0,11,2008,130000
1235,1236,70,RL,13132,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,5,5,1914,1950,Gable,TA,TA,BrkTil,Gd,TA,0,747,747,GasA,Gd,Y,FuseF,892,892,1784,1,1,4,1,TA,9,0,1,180,40,0,7,2006,138887
1236,1237,160,RL,2628,Pave,Reg,Lvl,AllPub,Inside,Gtl,Twnhs,2Story,7,5,2003,2003,Gable,Gd,TA,PConc,Gd,TA,0,764,764,GasA,Ex,Y,SBrkr,764,862,1626,2,1,2,1,Gd,6,0,2,474,27,0,6,2010,175500
1237,1238,60,RL,12393,Pave,IR2,Lvl,AllPub,FR2,Gtl,1Fam,2Story,7,5,2004,2005,Gable,Gd,TA,PConc,Gd,TA,0,847,847,GasA,Ex,Y,SBrkr,847,1101,1948,2,1,4,1,Gd,8,1,2,434,48,0,9,2006,195000
1238,1239,20,RL,13072,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,6,5,2005,2005,Gable,Gd,TA,PConc,Gd,TA,0,1141,1141,GasA,Ex,Y,SBrkr,1141,0,1141,1,1,3,1,TA,6,0,2,484,0,0,3,2006,142500
1239,1240,20,RL,9037,Pave,IR1,HLS,AllPub,Inside,Gtl,1Fam,1Story,8,5,2006,2006,Hip,Gd,TA,PConc,Gd,TA,428,1048,1476,GasA,Ex,Y,SBrkr,1484,0,1484,2,0,2,1,Ex,6,1,2,472,33,0,12,2007,265900
1240,1241,60,RL,8158,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,7,5,2003,2003,Gable,Gd,TA,PConc,Gd,TA,550,334,884,GasA,Ex,Y,SBrkr,884,884,1768,2,1,3,1,Gd,8,0,2,543,63,0,7,2008,224900
1241,1242,20,RL,9849,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,7,6,2007,2007,Hip,Gd,TA,PConc,Gd,TA,0,1689,1689,GasA,Ex,Y,SBrkr,1689,0,1689,2,0,3,1,Gd,7,0,3,954,56,0,6,2007,248328
1242,1243,85,RL,10625,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,SFoyer,7,6,1974,1974,Gable,TA,TA,CBlock,Gd,TA,885,0,1053,GasA,TA,Y,SBrkr,1173,0,1173,2,0,3,1,Gd,6,2,2,528,120,0,1,2010,170000
1243,1244,20,RL,13891,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,10,5,2006,2006,Gable,Ex,TA,PConc,Ex,Gd,1386,690,2076,GasA,Ex,Y,SBrkr,2076,0,2076,2,1,2,1,Ex,7,1,3,850,229,0,9,2006,465000
1244,1245,70,RL,11435,Pave,IR1,HLS,AllPub,Corner,Mod,1Fam,2Story,8,7,1929,1950,Gable,TA,TA,PConc,Gd,TA,0,792,792,GasA,Fa,Y,SBrkr,792,725,1517,1,0,3,1,Gd,7,2,2,400,0,0,6,2006,230000
1245,1246,80,RL,12090,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,SLvl,6,7,1984,2003,Hip,TA,TA,CBlock,Gd,TA,0,585,585,GasA,Ex,Y,SBrkr,1140,728,1868,3,1,3,1,TA,7,1,2,477,112,0,1,2007,178000
1246,1247,60,FV,8125,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,7,5,2005,2006,Gable,Gd,TA,PConc,Gd,TA,0,756,756,GasA,Ex,Y,SBrkr,756,797,1553,2,1,3,1,Gd,6,0,2,615,45,0,3,2006,186500
1247,1248,80,RL,12328,Pave,IR1,Lvl,AllPub,Inside,Gtl,1Fam,SLvl,6,5,1976,1976,Gable,TA,TA,CBlock,TA,TA,539,473,1012,GasA,TA,Y,SBrkr,1034,0,1034,1,0,3,1,TA,6,0,3,888,0,0,5,2010,169900
1248,1249,75,RM,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2.5Unf,6,5,1917,1950,Gable,TA,TA,BrkTil,Gd,TA,319,416,735,OthW,Fa,N,SBrkr,1134,924,2058,1,1,3,1,TA,8,1,2,396,0,0,4,2008,129500
1249,1250,20,RL,7200,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,5,7,1950,1950,Gable,TA,TA,CBlock,TA,TA,534,246,876,GasA,TA,Y,SBrkr,988,0,988,1,0,3,1,TA,6,0,1,276,80,0,5,2007,119000
1250,1251,20,RL,11160,Pave,Reg,Lvl,AllPub,Corner,Gtl,1Fam,1Story,7,5,1968,1968,Hip,Gd,TA,CBlock,TA,TA,1065,1045,2110,GasA,Ex,Y,SBrkr,2110,0,2110,2,1,3,1,Ex,8,2,2,522,0,0,4,2010,244000
1251,1252,120,RL,3136,Pave,IR1,Lvl,AllPub,Corner,Gtl,TwnhsE,1Story,7,5,2003,2003,Gable,Gd,TA,PConc,Gd,TA,0,1405,1405,GasA,Ex,Y,SBrkr,1405,0,1405,2,0,2,1,Gd,6,1,2,478,36,0,3,2006,171750
1252,1253,20,RL,9858,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,5,6,1968,1968,Gable,TA,TA,CBlock,TA,TA,510,354,864,GasA,TA,Y,SBrkr,874,0,874,1,0,3,1,TA,5,0,1,288,0,0,11,2009,130000
1253,1254,60,RL,17542,Pave,IR1,Lvl,AllPub,Inside,Gtl,1Fam,2Story,7,7,1974,2003,Gable,Gd,TA,CBlock,TA,TA,125,36,1192,GasA,TA,Y,SBrkr,1516,651,2167,2,1,3,1,Gd,9,2,2,518,47,0,7,2007,294000
1254,1255,60,RL,6931,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,7,5,2003,2004,Gable,Gd,TA,PConc,Gd,TA,0,746,746,GasA,Ex,Y,SBrkr,760,896,1656,2,1,3,1,Gd,7,1,2,397,128,0,7,2008,165400
1255,1256,50,RM,6240,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1.5Fin,6,6,1931,1950,Gable,TA,TA,BrkTil,TA,Fa,425,459,884,GasA,TA,Y,FuseA,959,408,1367,1,0,3,1,TA,6,1,1,560,0,0,11,2007,127500
1256,1257,20,RL,14303,Pave,IR1,Lvl,AllPub,Corner,Gtl,1Fam,1Story,8,5,1994,1994,Hip,Gd,TA,PConc,Gd,TA,1314,672,1986,GasA,Ex,Y,SBrkr,1987,0,1987,2,0,2,1,Gd,7,1,2,691,36,0,8,2008,301500
1257,1258,30,RL,4060,Pave,Reg,Lvl,AllPub,Corner,Gtl,1Fam,1Story,5,8,1922,1950,Gable,TA,TA,PConc,Fa,TA,0,864,864,GasA,Ex,Y,SBrkr,864,0,864,1,0,2,1,TA,4,0,0,0,96,0,7,2009,99900
1258,1259,80,RL,9587,Pave,IR1,Lvl,AllPub,Inside,Gtl,1Fam,SLvl,7,5,2005,2005,Gable,Gd,TA,PConc,Gd,TA,655,201,856,GasA,Ex,Y,SBrkr,1166,0,1166,2,0,2,1,Gd,5,0,2,400,0,0,7,2008,190000
1259,1260,20,RL,9750,Pave,Reg,Lvl,AllPub,FR2,Gtl,1Fam,1Story,6,8,1969,1969,Gable,TA,TA,CBlock,Gd,TA,602,14,1054,GasA,Gd,Y,SBrkr,1054,0,1054,1,1,3,1,TA,6,0,2,460,0,0,7,2008,151000
1260,1261,60,RL,24682,Pave,IR3,Lvl,AllPub,CulDSac,Gtl,1Fam,2Story,6,5,1999,1999,Gable,TA,TA,PConc,Gd,TA,0,841,841,GasA,Ex,Y,SBrkr,892,783,1675,2,1,3,1,TA,7,1,2,502,103,0,6,2009,181000
1261,1262,20,RL,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,5,6,1956,1956,Hip,TA,TA,CBlock,TA,TA,504,546,1050,GasA,Gd,Y,SBrkr,1050,0,1050,1,0,2,1,TA,5,0,1,338,0,0,6,2009,128900
1262,1263,50,RL,11250,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1.5Fin,4,5,1957,1989,Gable,TA,TA,CBlock,TA,TA,0,1104,1104,GasA,Ex,Y,FuseA,1104,684,1788,1,0,5,1,TA,8,2,1,304,0,0,11,2009,161500
1263,1264,70,RL,13515,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,6,6,1919,1950,Gambrel,TA,TA,PConc,TA,TA,0,764,764,GasA,Ex,Y,FuseA,1060,764,1824,1,0,3,1,TA,8,1,2,520,0,0,7,2007,180500
1264,1265,120,RH,4060,Pave,Reg,Lvl,AllPub,Inside,Gtl,TwnhsE,1Story,6,5,1998,1999,Gable,Gd,TA,PConc,Gd,TA,266,1139,1405,GasA,Ex,Y,SBrkr,1337,0,1337,2,0,2,1,Gd,5,0,2,511,68,0,8,2008,181000
1265,1266,160,FV,3735,Pave,Reg,Lvl,AllPub,FR3,Gtl,TwnhsE,2Story,7,5,1999,1999,Hip,Gd,TA,PConc,Gd,TA,450,241,691,GasA,Ex,Y,SBrkr,713,739,1452,2,1,3,1,Gd,6,0,2,506,34,0,3,2006,183900
1266,1267,190,RM,10120,Pave,IR1,Bnk,AllPub,Inside,Gtl,2fmCon,2.5Unf,7,4,1910,1950,Hip,Fa,TA,CBlock,TA,TA,0,925,925,GasA,TA,N,FuseF,964,925,1889,1,1,4,2,TA,9,1,1,308,0,0,1,2007,122000
1267,1268,20,RL,13214,Pave,IR1,HLS,AllPub,Inside,Gtl,1Fam,1Story,9,5,2008,2009,Hip,Ex,TA,PConc,Ex,TA,0,2002,2002,GasA,Ex,Y,SBrkr,2018,0,2018,2,0,3,1,Ex,10,1,3,746,76,0,5,2010,378500
