,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageCars,GarageArea,OpenPorchSF,PoolArea,PoolQC,Fence,MoSold,YrSold,SaleCondition,SaleFlag
1252,20,RL,62.0,9858,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,5,6,1968,1968,Gable,TA,TA,CBlock,TA,TA,510,354,864,GasA,TA,Y,SBrkr,874,0,874,1,0,3,1,TA,5,0,,1,288,0,0,,GdWo,11,2009,Normal,Normal
1253,60,RL,,17542,Pave,IR1,Lvl,AllPub,Inside,Gtl,1Fam,2Story,7,7,1974,2003,Gable,Gd,TA,CBlock,TA,TA,125,36,1192,GasA,TA,Y,SBrkr,1516,651,2167,2,1,3,1,Gd,9,2,Gd,2,518,47,0,,MnPrv,7,2007,Normal,Normal
1254,60,RL,60.0,6931,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,7,5,2003,2004,Gable,Gd,TA,PConc,Gd,TA,0,746,746,GasA,Ex,Y,SBrkr,760,896,1656,2,1,3,1,Gd,7,1,Gd,2,397,128,0,,,7,2008,Normal,Normal
1255,50,RM,52.0,6240,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1.5Fin,6,6,1931,1950,Gable,TA,TA,BrkTil,TA,Fa,425,459,884,GasA,TA,Y,FuseA,959,408,1367,1,0,3,1,TA,6,1,Gd,1,560,0,0,,,11,2007,Normal,Normal
1256,20,RL,91.0,14303,Pave,IR1,Lvl,AllPub,Corner,Gtl,1Fam,1Story,8,5,1994,1994,Hip,Gd,TA,PConc,Gd,TA,1314,672,1986,GasA,Ex,Y,SBrkr,1987,0,1987,2,0,2,1,Gd,7,1,TA,2,691,36,0,,,8,2008,Normal,Normal
1257,30,RL,56.0,4060,Pave,Reg,Lvl,AllPub,Corner,Gtl,1Fam,1Story,5,8,1922,1950,Gable,TA,TA,PConc,Fa,TA,0,864,864,GasA,Ex,Y,SBrkr,864,0,864,1,0,2,1,TA,4,0,,0,0,96,0,,,7,2009,Normal,Normal
1258,80,RL,59.0,9587,Pave,IR1,Lvl,AllPub,Inside,Gtl,1Fam,SLvl,7,5,2005,2005,Gable,Gd,TA,PConc,Gd,TA,655,201,856,GasA,Ex,Y,SBrkr,1166,0,1166,2,0,2,1,Gd,5,0,,2,400,0,0,,,7,2008,Normal,Normal
1259,20,RL,65.0,9750,Pave,Reg,Lvl,AllPub,FR2,Gtl,1Fam,1Story,6,8,1969,1969,Gable,TA,TA,CBlock,Gd,TA,602,14,1054,GasA,Gd,Y,SBrkr,1054,0,1054,1,1,3,1,TA,6,0,,2,460,0,0,,,7,2008,Normal,Normal
1260,60,RL,,24682,Pave,IR3,Lvl,AllPub,CulDSac,Gtl,1Fam,2Story,6,5,1999,1999,Gable,TA,TA,PConc,Gd,TA,0,841,841,GasA,Ex,Y,SBrkr,892,783,1675,2,1,3,1,TA,7,1,TA,2,502,103,0,,,6,2009,Normal,Normal
1261,20,RL,80.0,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,5,6,1956,1956,Hip,TA,TA,CBlock,TA,TA,504,546,1050,GasA,Gd,Y,SBrkr,1050,0,1050,1,0,2,1,TA,5,0,,1,338,0,0,,,6,2009,Normal,Normal
1262,50,RL,,11250,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1.5Fin,4,5,1957,1989,Gable,TA,TA,CBlock,TA,TA,0,1104,1104,GasA,Ex,Y,FuseA,1104,684,1788,1,0,5,1,TA,8,2,TA,1,304,0,0,,,11,2009,Normal,Normal
1263,70,RL,60.0,13515,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,6,6,1919,1950,Gambrel,TA,TA,PConc,TA,TA,0,764,764,GasA,Ex,Y,FuseA,1060,764,1824,1,0,3,1,TA,8,1,Gd,2,520,0,0,,GdPrv,7,2007,Normal,Normal
1264,120,RH,34.0,4060,Pave,Reg,Lvl,AllPub,Inside,Gtl,TwnhsE,1Story,6,5,1998,1999,Gable,Gd,TA,PConc,Gd,TA,266,1139,1405,GasA,Ex,Y,SBrkr,1337,0,1337,2,0,2,1,Gd,5,0,,2,511,68,0,,,8,2008,Abnorml,Abnorml
1265,160,FV,35.0,3735,Pave,Reg,Lvl,AllPub,FR3,Gtl,TwnhsE,2Story,7,5,1999,1999,Hip,Gd,TA,PConc,Gd,TA,450,241,691,GasA,Ex,Y,SBrkr,713,739,1452,2,1,3,1,Gd,6,0,,2,506,34,0,,,3,2006,Normal,Normal
1266,190,RM,60.0,10120,Pave,IR1,Bnk,AllPub,Inside,Gtl,2fmCon,2.5Unf,7,4,1910,1950,Hip,Fa,TA,CBlock,TA,TA,0,925,925,GasA,TA,N,FuseF,964,925,1889,1,1,4,2,TA,9,1,Gd,1,308,0,0,,MnPrv,1,2007,Normal,Normal
1267,20,RL,89.0,13214,Pave,IR1,HLS,AllPub,Inside,Gtl,1Fam,1Story,9,5,2008,2009,Hip,Ex,TA,PConc,Ex,TA,0,2002,2002,GasA,Ex,Y,SBrkr,2018,0,2018,2,0,3,1,Ex,10,1,Gd,3,746,76,0,,,5,2010,Normal,Normal
1268,50,RL,,14100,Pave,IR1,Lvl,AllPub,Inside,Mod,1Fam,1.5Fin,8,9,1935,1997,Gable,TA,Gd,CBlock,TA,TA,192,536,728,GasA,Ex,Y,SBrkr,1968,1479,3447,3,1,4,1,Gd,11,2,Gd,3,1014,12,0,,GdWo,5,2008,Normal,Normal
1269,50,RL,78.0,11344,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1.5Fin,5,5,1958,1958,Gable,TA,TA,CBlock,TA,TA,460,414,874,GasW,TA,Y,FuseA,874,650,1524,1,1,3,1,TA,7,0,,1,315,0,0,,GdWo,7,2007,Normal,Normal
1270,40,RL,,23595,Pave,Reg,Low,AllPub,Inside,Sev,1Fam,1Story,7,6,1979,1979,Shed,Gd,TA,PConc,Gd,TA,1258,74,1332,GasA,TA,Y,SBrkr,1332,192,1524,0,1,0,1,Gd,4,1,TA,2,586,0,0,,,4,2010,Normal,Normal
1271,20,RL,,9156,Pave,IR1,Lvl,AllPub,Inside,Gtl,1Fam,1Story,6,7,1968,1968,Hip,TA,TA,CBlock,TA,TA,0,1489,1489,GasA,Gd,Y,SBrkr,1489,0,1489,2,0,3,1,Gd,7,1,Gd,2,462,0,0,,,8,2009,Normal,Normal
1272,20,RL,,13526,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,1Fam,1Story,5,6,1965,1965,Hip,TA,TA,CBlock,TA,TA,560,0,935,GasA,TA,Y,SBrkr,935,0,935,1,0,3,1,TA,5,0,,1,288,0,0,,MnPrv,11,2006,Normal,Normal
1273,80,RL,124.0,11512,Pave,IR1,Lvl,AllPub,Corner,Gtl,1Fam,SLvl,6,7,1959,2006,Gable,TA,TA,CBlock,TA,TA,719,300,1019,GasA,Gd,Y,SBrkr,1357,0,1357,1,0,2,1,Ex,5,1,Gd,1,312,0,0,,GdPrv,5,2008,Normal,Normal
1274,50,RL,53.0,5362,Pave,Reg,Lvl,AllPub,Corner,Gtl,1Fam,1.5Fin,5,6,1910,2003,Gable,TA,TA,PConc,TA,TA,0,661,661,GasA,Ex,Y,SBrkr,661,589,1250,2,0,3,1,TA,8,1,Gd,2,552,0,0,,,11,2007,Normal,Normal
1275,90,RL,95.0,11345,Pave,Reg,Lvl,AllPub,Corner,Gtl,Duplex,2Story,5,5,1948,1950,Gable,TA,TA,CBlock,TA,TA,220,708,928,GasA,Gd,Y,FuseA,928,992,1920,2,0,4,2,TA,10,0,,2,400,0,0,,,7,2007,Normal,Normal
1276,60,RL,,12936,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,1Fam,2Story,6,6,1972,1972,Gable,TA,TA,CBlock,TA,Gd,593,130,723,GasA,TA,Y,SBrkr,735,660,1395,1,1,3,1,TA,6,1,TA,2,497,116,0,,,12,2009,Normal,Normal
1277,80,RL,,17871,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,1Fam,SLvl,6,5,1967,1976,Gable,TA,TA,CBlock,Gd,TA,528,1152,1680,GasA,Fa,Y,SBrkr,1724,0,1724,1,1,3,1,TA,7,1,Gd,2,480,0,0,,,6,2009,Normal,Normal
1278,60,RL,75.0,9473,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,8,5,2002,2002,Gable,Gd,TA,PConc,Gd,TA,804,324,1128,GasA,Ex,Y,SBrkr,1128,903,2031,2,1,3,1,Gd,7,1,Gd,2,577,211,0,,,3,2008,Normal,Normal
1279,50,C (all),60.0,7500,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1.5Fin,4,4,1920,1950,Gable,TA,Gd,CBlock,TA,TA,0,698,698,GasA,TA,Y,FuseA,698,430,1128,1,0,2,1,TA,6,0,,2,528,0,0,,,4,2010,Abnorml,Abnorml
1280,20,RL,67.0,9808,Pave,IR1,Lvl,AllPub,Inside,Gtl,1Fam,1Story,7,5,2002,2002,Gable,Gd,TA,PConc,Gd,TA,788,785,1573,GasA,Ex,Y,SBrkr,1573,0,1573,2,0,3,1,Gd,6,0,,2,544,72,0,,,3,2009,Normal,Normal
1281,20,RL,50.0,8049,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,1Fam,1Story,7,5,1990,1990,Hip,TA,TA,CBlock,Gd,TA,1053,256,1309,GasA,TA,Y,SBrkr,1339,0,1339,2,0,2,1,TA,6,1,TA,2,484,58,0,,,7,2006,Normal,Normal
1282,20,RL,61.0,8800,Pave,IR1,Lvl,AllPub,Inside,Gtl,1Fam,1Story,5,7,1977,2008,Gable,TA,TA,CBlock,Gd,TA,532,364,1040,GasA,TA,Y,SBrkr,1040,0,1040,2,0,3,1,Gd,5,0,,2,484,0,0,,,9,2009,Normal,Normal
1283,90,RL,94.0,9400,Pave,Reg,Low,AllPub,Corner,Gtl,Duplex,2Story,6,5,1971,1971,Mansard,TA,TA,CBlock,TA,TA,0,912,912,GasA,TA,Y,SBrkr,912,912,1824,2,2,4,2,TA,8,0,,0,0,0,0,,,4,2010,Normal,Normal
1284,50,RL,50.0,9638,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1.5Fin,6,7,1919,1990,Gable,TA,TA,PConc,TA,TA,0,804,804,GasA,Ex,Y,SBrkr,1699,748,2447,2,0,4,1,Gd,10,1,Gd,1,336,0,0,,,3,2010,Normal,Normal
1285,50,RM,50.0,6000,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1.5Fin,6,6,1939,1950,Gable,TA,Fa,CBlock,TA,TA,0,780,780,GasA,Ex,Y,FuseF,825,587,1412,1,0,4,1,TA,6,1,Gd,1,280,0,0,,,5,2009,Normal,Normal
1286,20,RL,,9790,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,6,5,1963,1963,Hip,TA,TA,CBlock,TA,TA,569,678,1328,GasA,TA,Y,SBrkr,1328,0,1328,1,1,3,1,TA,6,2,Gd,2,528,26,0,,,6,2010,Normal,Normal
1287,20,RL,,36500,Pave,IR1,Low,AllPub,Inside,Mod,1Fam,1Story,5,5,1964,1964,Gable,TA,Gd,CBlock,TA,TA,812,812,1624,GasA,Fa,Y,SBrkr,1582,0,1582,2,0,4,1,TA,7,0,,2,390,198,0,,,6,2006,Normal,Normal
1288,120,RL,40.0,5664,Pave,IR1,Lvl,AllPub,Inside,Gtl,TwnhsE,1Story,8,5,2000,2000,Gable,Gd,TA,PConc,Gd,TA,1158,343,1501,GasA,Ex,Y,SBrkr,1659,0,1659,2,0,2,1,Ex,5,1,Ex,2,499,59,0,,,10,2009,Normal,Normal
1289,60,RL,86.0,11065,Pave,IR1,Lvl,AllPub,Inside,Gtl,1Fam,2Story,8,5,2006,2006,Gable,Gd,TA,PConc,Gd,TA,0,1085,1085,GasA,Ex,Y,SBrkr,1120,850,1970,2,1,3,1,Ex,8,1,Gd,3,753,74,0,,,10,2006,Partial,Abnorml
1290,80,RL,,14112,Pave,IR1,Lvl,AllPub,Corner,Gtl,1Fam,SLvl,5,7,1964,1964,Hip,TA,TA,PConc,TA,TA,1014,138,1152,GasA,TA,Y,SBrkr,1152,0,1152,1,0,3,1,TA,6,1,Gd,2,484,0,0,,,4,2010,Normal,Normal
1291,160,RM,21.0,1680,Pave,Reg,Lvl,AllPub,Inside,Gtl,Twnhs,2Story,5,7,1972,1972,Gable,TA,TA,CBlock,TA,TA,231,399,630,GasA,TA,Y,SBrkr,630,672,1302,2,1,3,1,TA,6,0,,1,264,0,0,,,2,2009,Normal,Normal
1292,70,RM,60.0,6600,Pave,Reg,Lvl,AllPub,Corner,Gtl,1Fam,2Story,5,4,1892,1965,Gable,TA,TA,Stone,TA,TA,0,994,994,GasA,TA,N,SBrkr,1378,994,2372,2,0,4,2,TA,11,0,,1,432,287,0,,,12,2009,Normal,Normal
1293,60,RL,78.0,10140,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,7,5,1976,1976,Gable,TA,TA,PConc,Gd,TA,194,638,832,GasA,TA,Y,SBrkr,832,832,1664,2,1,4,1,TA,8,1,TA,2,528,28,0,,GdWo,3,2006,Normal,Normal
1294,20,RL,60.0,8172,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,5,7,1955,1990,Hip,TA,TA,CBlock,TA,TA,167,697,864,GasA,TA,Y,SBrkr,864,0,864,1,0,2,1,TA,5,0,,2,572,0,0,,,4,2006,Normal,Normal
1295,20,RL,70.0,8400,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,5,5,1968,1968,Hip,TA,TA,CBlock,TA,TA,1016,36,1052,GasA,Gd,Y,SBrkr,1052,0,1052,1,1,3,1,TA,5,0,,1,288,0,0,,GdWo,11,2006,Normal,Normal
1296,20,RL,80.0,8700,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,5,6,1963,1963,Hip,TA,Gd,CBlock,TA,TA,776,344,1120,GasA,Gd,Y,SBrkr,1128,0,1128,2,0,3,1,TA,6,0,,2,525,20,0,,MnPrv,12,2008,Normal,Normal
1297,180,RM,35.0,3675,Pave,Reg,Lvl,AllPub,Inside,Gtl,TwnhsE,SFoyer,6,5,2005,2006,Gable,TA,TA,PConc,Gd,TA,547,0,547,GasA,Gd,Y,SBrkr,1072,0,1072,2,0,2,1,TA,5,0,,2,525,44,0,,,6,2006,Partial,Abnorml
1298,60,RL,313.0,63887,Pave,IR3,Bnk,AllPub,Corner,Gtl,1Fam,2Story,10,5,2008,2008,Hip,Ex,TA,PConc,Ex,TA,5644,466,6110,GasA,Ex,Y,SBrkr,4692,950,5642,2,1,3,1,Ex,12,3,Gd,2,1418,292,480,Gd,,1,2008,Partial,Abnorml
1299,20,RL,75.0,7500,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,5,7,1959,1994,Hip,TA,TA,CBlock,TA,TA,340,0,1246,GasA,Ex,Y,SBrkr,1246,0,1246,1,1,3,1,Gd,6,0,,1,305,0,0,,GdPrv,5,2010,Normal,Normal
1300,60,RL,,10762,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,1Fam,2Story,7,5,1999,1999,Gable,Gd,TA,PConc,Gd,TA,694,284,978,GasA,Ex,Y,SBrkr,1005,978,1983,2,1,3,1,Gd,9,1,TA,2,490,0,0,,,5,2009,Normal,Normal
1301,70,RL,,7500,Pave,IR1,Bnk,AllPub,Inside,Gtl,1Fam,2Story,6,7,1942,1950,Gable,TA,TA,CBlock,TA,TA,547,224,771,GasA,Fa,Y,SBrkr,753,741,1494,1,0,3,1,Gd,7,2,Gd,1,213,0,0,,,11,2009,Normal,Normal
1302,60,RL,92.0,10120,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,8,5,1994,1994,Hip,Gd,TA,PConc,Gd,TA,740,425,1165,GasA,Ex,Y,SBrkr,1203,1323,2526,2,1,4,1,Gd,8,1,TA,3,844,78,0,,,12,2006,Normal,Normal
1303,20,RL,73.0,8688,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,7,5,2005,2005,Gable,Gd,TA,PConc,Gd,TA,0,1616,1616,GasA,Ex,Y,SBrkr,1616,0,1616,2,0,3,1,Gd,7,0,,3,834,59,0,,,4,2006,Normal,Normal
1304,160,RM,32.0,3363,Pave,Reg,Lvl,AllPub,Inside,Gtl,TwnhsE,2Story,7,5,2004,2004,Gable,Gd,TA,PConc,Gd,TA,0,976,976,GasA,Ex,Y,SBrkr,976,732,1708,2,0,3,1,Gd,7,0,,2,380,40,0,,,4,2006,Normal,Normal
1305,20,RL,108.0,13173,Pave,IR1,Lvl,AllPub,Corner,Gtl,1Fam,1Story,9,5,2006,2007,Hip,Gd,TA,PConc,Ex,TA,1572,80,1652,GasA,Ex,Y,SBrkr,1652,0,1652,2,0,2,1,Ex,6,2,Ex,2,840,102,0,,,11,2009,Normal,Normal
1306,120,RL,48.0,6955,Pave,IR1,Lvl,AllPub,Inside,Gtl,TwnhsE,1Story,7,5,2005,2006,Gable,Gd,TA,PConc,Gd,TA,0,1368,1368,GasA,Ex,Y,SBrkr,1368,0,1368,2,0,2,1,Gd,6,1,Gd,2,474,35,0,,,9,2006,Partial,Abnorml
1307,20,RL,60.0,8072,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,5,5,1994,1995,Gable,TA,Gd,PConc,Gd,Gd,746,244,990,GasA,Ex,Y,SBrkr,990,0,990,1,0,3,1,TA,5,0,,2,480,64,0,,,5,2009,Normal,Normal
1308,20,RM,100.0,12000,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,5,7,1948,2005,Gable,TA,TA,CBlock,TA,TA,144,172,924,GasA,Ex,Y,SBrkr,1122,0,1122,1,0,2,1,Gd,6,0,,2,528,36,0,,GdWo,5,2008,Normal,Normal
1309,20,RL,,7153,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,6,5,1991,1991,Gable,TA,TA,CBlock,Gd,TA,1200,78,1278,GasA,Gd,Y,SBrkr,1294,0,1294,2,0,3,1,Gd,6,0,,2,496,51,0,,GdWo,6,2008,Normal,Normal
1310,20,RL,100.0,17500,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,7,8,1959,2002,Gable,Gd,Gd,PConc,Gd,TA,1406,496,1902,GasA,TA,Y,SBrkr,1902,0,1902,2,0,3,1,Ex,7,2,TA,2,567,207,0,,,5,2010,Normal,Normal
1311,20,RL,68.0,8814,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,7,5,2005,2007,Gable,Gd,TA,PConc,Gd,TA,925,349,1274,GasA,Ex,Y,SBrkr,1274,0,1274,2,0,3,1,Gd,6,0,,2,508,98,0,,,1,2007,Partial,Abnorml
1312,60,RL,,9572,Pave,IR1,Lvl,AllPub,Inside,Gtl,1Fam,2Story,8,5,1990,1990,Gable,Gd,TA,PConc,Ex,TA,482,971,1453,GasA,Ex,Y,SBrkr,1453,1357,2810,2,1,4,1,Gd,9,1,Ex,2,750,0,0,,,6,2007,Normal,Normal
1313,60,RL,108.0,14774,Pave,IR1,Lvl,AllPub,Corner,Gtl,1Fam,2Story,9,5,1999,1999,Gable,Gd,TA,PConc,Gd,TA,0,1393,1393,GasA,Ex,Y,SBrkr,1422,1177,2599,2,1,4,1,Gd,10,1,TA,3,779,30,0,,,5,2010,Normal,Normal
1314,20,RL,60.0,8190,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,4,6,1954,1954,Hip,TA,TA,CBlock,TA,TA,732,216,948,GasA,Ex,Y,SBrkr,948,0,948,1,0,3,1,TA,5,1,TA,1,280,36,0,,,10,2007,Normal,Normal
1315,60,RL,85.0,11075,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,6,5,1969,1969,Gable,TA,TA,CBlock,Fa,TA,500,176,952,GasA,TA,Y,SBrkr,1092,1020,2112,2,1,4,1,TA,9,2,Gd,2,576,0,0,,,6,2008,Normal,Normal
1316,20,RL,61.0,10226,Pave,IR1,Lvl,AllPub,Inside,Gtl,1Fam,1Story,8,5,2008,2008,Gable,Gd,TA,PConc,Ex,TA,0,1622,1622,GasA,Ex,Y,SBrkr,1630,0,1630,2,0,3,1,Ex,8,1,Gd,3,860,42,0,,,1,2009,Normal,Normal
1317,120,FV,47.0,4230,Pave,Reg,Lvl,AllPub,Corner,Gtl,TwnhsE,1Story,7,5,2006,2007,Gable,Gd,TA,PConc,Ex,Gd,0,1352,1352,GasA,Ex,Y,SBrkr,1352,0,1352,2,0,2,1,Gd,5,1,Gd,2,466,241,0,,,4,2007,Partial,Abnorml
1318,20,RL,,14781,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,1Fam,1Story,8,5,2001,2002,Hip,Gd,TA,PConc,Gd,TA,0,1753,1753,GasA,Ex,Y,SBrkr,1787,0,1787,2,0,3,1,Gd,7,1,TA,3,748,150,0,,,8,2006,Normal,Normal
1319,20,RL,75.0,10215,Pave,Reg,Bnk,AllPub,Inside,Gtl,1Fam,1Story,4,5,1954,1954,Hip,TA,TA,PConc,TA,TA,492,372,864,GasA,Ex,Y,SBrkr,948,0,948,1,0,3,1,TA,5,0,,1,248,0,0,,,2,2007,Normal,Normal
1320,20,RL,70.0,8400,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,6,3,1957,1957,Hip,TA,TA,CBlock,TA,TA,189,628,1478,GasA,Gd,Y,SBrkr,1478,0,1478,1,1,3,1,TA,6,2,Gd,2,442,0,0,,,6,2009,Normal,Normal
1321,20,RL,,6627,Pave,IR1,Lvl,AllPub,Corner,Gtl,1Fam,1Story,3,6,1949,1950,Hip,TA,TA,CBlock,,,0,0,0,Floor,TA,N,SBrkr,720,0,720,1,0,2,1,TA,4,0,,1,287,0,0,,,7,2008,Normal,Normal
1322,60,RL,107.0,10186,Pave,IR1,Lvl,AllPub,Inside,Gtl,1Fam,2Story,7,5,1992,1992,Gable,Gd,TA,PConc,Gd,TA,674,76,750,GasA,Ex,Y,SBrkr,1061,862,1923,2,1,3,1,Gd,8,1,TA,2,564,39,0,,,6,2010,Normal,Normal
1323,30,RL,50.0,5330,Pave,Reg,HLS,AllPub,Inside,Gtl,1Fam,1Story,4,7,1940,1950,Hip,Fa,TA,CBlock,TA,TA,280,140,420,GasA,Gd,Y,SBrkr,708,0,708,1,0,2,1,Fa,5,0,,0,0,0,0,,,12,2009,Normal,Normal
1324,20,RL,75.0,9986,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,8,5,2006,2007,Gable,Gd,TA,PConc,Ex,TA,0,1795,1795,GasA,Ex,Y,SBrkr,1795,0,1795,2,0,2,1,Gd,7,1,Gd,3,895,49,0,,,2,2007,Partial,Abnorml
1325,30,RM,40.0,3636,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,4,4,1922,1950,Gable,TA,TA,BrkTil,TA,Fa,0,796,796,GasA,Fa,N,SBrkr,796,0,796,1,0,2,1,TA,5,0,,0,0,0,0,,MnPrv,1,2008,Normal,Normal
1326,30,RH,70.0,4270,Pave,Reg,Bnk,AllPub,Inside,Mod,1Fam,1Story,3,6,1931,2006,Gable,TA,TA,BrkTil,TA,TA,544,0,544,GasA,Ex,Y,SBrkr,774,0,774,1,0,3,1,Gd,6,0,,0,0,0,0,,,5,2007,Normal,Normal
1327,20,RL,60.0,6600,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,5,9,1982,2008,Gable,Gd,Gd,CBlock,TA,TA,641,175,816,GasA,Ex,Y,SBrkr,816,0,816,1,0,3,1,Gd,5,1,Ex,1,264,0,0,,MnPrv,10,2008,Normal,Normal
1328,50,RM,60.0,10440,Pave,Reg,Lvl,AllPub,Corner,Gtl,1Fam,1.5Fin,6,7,1920,1950,Gable,Gd,Gd,BrkTil,Gd,TA,493,1017,1510,GasW,Ex,Y,SBrkr,1584,1208,2792,2,0,5,1,TA,8,2,TA,2,520,547,0,,MnPrv,6,2008,Normal,Normal
1329,60,RL,63.0,9084,Pave,IR1,Lvl,AllPub,Inside,Gtl,1Fam,2Story,7,5,1998,1998,Hip,TA,TA,PConc,Gd,TA,0,935,935,GasA,Gd,Y,SBrkr,955,677,1632,2,1,3,1,TA,8,1,TA,2,462,28,0,,,6,2006,Normal,Normal
1330,20,RL,85.0,10000,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,8,5,2006,2006,Hip,Gd,TA,PConc,Gd,Gd,0,1588,1588,GasA,Ex,Y,SBrkr,1588,0,1588,2,0,3,1,Gd,7,1,Gd,3,825,45,0,,,12,2007,Normal,Normal
1331,80,RL,55.0,10780,Pave,IR1,Lvl,AllPub,Inside,Gtl,1Fam,SLvl,5,5,1976,1976,Gable,TA,TA,CBlock,TA,TA,483,428,911,GasA,Gd,Y,SBrkr,954,0,954,1,0,3,1,TA,6,0,,2,576,0,0,,,7,2006,Normal,Normal
1332,20,RL,67.0,8877,Pave,Reg,Lvl,AllPub,Inside,Mod,1Fam,1Story,4,6,1938,1958,Gable,TA,TA,CBlock,TA,TA,690,126,816,GasA,Ex,Y,SBrkr,816,0,816,1,0,2,1,TA,3,1,Gd,1,288,0,0,,,5,2009,Normal,Normal
1333,50,RM,60.0,7200,Pave,Reg,Lvl,AllPub,Corner,Gtl,1Fam,1.5Fin,5,6,1938,1995,Gable,TA,TA,CBlock,TA,TA,0,803,803,GasA,Ex,Y,SBrkr,803,557,1360,1,1,2,1,Gd,6,0,,1,297,65,0,,MnPrv,7,2006,Normal,Normal
1334,160,RM,24.0,2368,Pave,Reg,Lvl,AllPub,Inside,Gtl,TwnhsE,2Story,5,6,1970,1970,Gable,TA,TA,CBlock,TA,TA,765,0,765,GasA,TA,Y,SBrkr,765,600,1365,1,1,3,1,TA,7,0,,2,440,36,0,,,5,2009,Normal,Normal
1335,20,RL,80.0,9650,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,6,5,1977,1977,Gable,TA,TA,CBlock,Gd,TA,686,664,1350,GasA,TA,Y,SBrkr,1334,0,1334,2,0,2,1,TA,6,1,TA,2,630,16,0,,,4,2009,Normal,Normal
1336,90,RL,87.0,9246,Pave,IR1,Lvl,AllPub,Inside,Gtl,Duplex,1Story,5,5,1973,1973,Gable,TA,TA,CBlock,TA,TA,0,1656,1656,GasA,TA,Y,SBrkr,1656,0,1656,2,0,4,2,TA,8,0,,2,506,211,0,,,11,2008,Normal,Normal
1337,30,RM,153.0,4118,Pave,IR1,Bnk,AllPub,Corner,Mod,1Fam,1Story,4,4,1941,1950,Gable,TA,TA,CBlock,TA,TA,0,693,693,Grav,Fa,N,FuseA,693,0,693,1,0,2,1,Fa,4,0,,0,0,20,0,,,3,2006,Normal,Normal
1338,60,RL,95.0,13450,Pave,IR1,Lvl,AllPub,Corner,Gtl,1Fam,2Story,7,5,2002,2002,Gable,Gd,TA,PConc,Gd,TA,700,216,916,GasA,Ex,Y,SBrkr,920,941,1861,2,1,3,1,Gd,8,0,,2,492,91,0,,,6,2006,Normal,Normal
